Abandono,Género,AdultoMayor,Pareja,Dependientes,PermanenciaMeses,ServicioTeléfono,LíneasMúltiples,SeguridadEnLínea,RespaldoEnLínea,ProtecciónDispositivo,SoporteTécnico,StreamingTV,StreamingPelículas,FacturaciónElectrónica,CargoMensual,CargoTotal,Internet_DSL,Internet_FibraÓptica,Contrato_Mensual,Contrato_1Año,Contrato_2Años,Pago_TransferenciaAutomática,Pago_TarjetaAutomática,Pago_ChequeElectrónico,Pago_ChequeCorreo,CargoDiario,Abandono_Label
0,0,0,1,1,1.6138937520255214,1,1,1,1,1,1,1,1,0,0.927056789805168,1.9645643140356805,1,0,0,0,1,1,0,0,0,0.9270567898051678,Permanencia
0,1,0,1,1,-1.275799471278842,1,0,0,0,0,0,0,0,0,-1.4943191281830999,-0.9967201983392269,0,0,1,0,0,0,0,0,1,-1.4943191281830994,Permanencia
0,0,0,0,0,-1.275799471278842,1,1,0,0,0,0,0,0,1,-0.48527419457318427,-0.9833105415123016,1,0,1,0,0,0,0,1,0,-0.48527419457318394,Permanencia
0,0,1,0,0,1.4103942292576086,1,0,1,1,0,1,1,0,1,0.9204183362945764,1.7033627255467405,0,1,0,0,1,1,0,0,0,0.9204183362945761,Permanencia
0,0,0,1,1,0.6370960427395395,1,1,0,1,0,1,1,1,0,0.4955573116167173,0.7018069259291387,1,0,0,0,1,0,0,1,0,0.4955573116167174,Permanencia
0,0,0,0,0,1.6138937520255214,1,0,1,1,1,1,1,1,1,1.4996234050936892,2.3576789904881728,0,1,0,0,1,0,0,1,0,1.4996234050936892,Permanencia
0,1,0,1,0,0.7998956609538698,1,1,1,1,1,1,0,1,1,0.5536437798343934,0.915368944111897,1,0,0,1,0,0,1,0,0,0.5536437798343933,Permanencia
0,0,0,1,1,1.4103942292576086,1,0,0,1,0,0,0,0,0,-0.47033767417435346,0.5083593929867682,1,0,0,1,0,0,1,0,0,-0.4703376741743533,Permanencia
1,0,0,1,1,-0.17690204833211226,1,0,0,0,0,0,0,1,1,0.5420264861908578,-0.023020314136767504,0,1,1,0,0,0,0,1,0,0.542026486190858,Abandono
0,0,0,1,1,-0.014102430117781927,1,1,0,1,1,0,0,0,0,-0.07534969029415607,-0.10310331403572394,1,0,1,0,0,1,0,0,0,-0.07534969029415611,Permanencia
1,0,1,1,0,-0.21760195288569487,1,0,1,0,0,0,0,0,1,0.3478517210060552,-0.15435996282811582,0,1,1,0,0,1,0,0,0,0.3478517210060554,Abandono
0,1,0,0,0,-1.1943996621716768,1,0,0,1,1,0,0,1,0,0.852374187811013,-0.8869947991386461,0,1,1,0,0,0,0,1,0,0.8523741878110132,Permanencia
1,1,0,0,0,-1.2350995667252596,1,1,0,0,0,0,1,0,1,0.6947109169344637,-0.9253490643064471,0,1,1,0,0,0,0,1,0,0.6947109169344636,Abandono
1,0,0,0,1,-0.9502002348501813,1,0,0,0,1,1,1,1,1,0.27150950563425247,-0.71807282276131,1,0,1,0,0,0,0,0,1,0.2715095056342526,Abandono
0,1,0,1,1,0.7184958518467046,1,1,1,0,0,1,1,0,1,0.1918480635071537,0.5325761745590774,1,0,0,0,1,0,1,0,0,0.19184806350715392,Permanencia
0,0,0,1,1,1.573193847471939,1,0,0,0,0,0,0,0,0,-1.4810422211619167,-0.39244753757590845,0,0,0,0,1,1,0,0,0,-1.4810422211619165,Permanencia
1,1,1,1,0,-0.014102430117781927,1,1,0,0,0,0,0,0,1,0.337894040740168,0.010614104713661747,0,1,1,0,0,0,0,1,0,0.33789404074016827,Abandono
0,0,0,1,1,-0.6653009029751032,1,0,1,0,1,0,1,1,0,1.1942545436064778,-0.333736178244864,0,1,1,0,0,1,0,0,0,1.194254543606478,Permanencia
0,0,0,1,1,1.4103942292576086,1,1,0,0,1,1,1,1,1,1.3585562679936187,1.957903596335464,0,1,0,0,1,1,0,0,0,1.3585562679936187,Permanencia
0,1,0,1,1,1.6138937520255214,1,1,1,1,1,1,1,1,1,1.645669382326703,2.549273873474192,0,1,0,0,1,0,1,0,0,1.645669382326703,Permanencia
1,0,0,0,0,-1.1943996621716768,1,0,0,0,0,0,0,0,0,-1.492659514805452,-0.979450854103236,0,0,1,0,0,0,0,1,0,-1.4926595148054518,Abandono
0,1,0,1,1,-0.3804015711000252,1,1,0,0,0,0,0,0,0,-1.3399750840618463,-0.7678738180165685,0,0,0,1,0,0,0,0,1,-1.3399750840618458,Permanencia
0,1,0,1,1,1.6138937520255214,1,1,1,1,1,1,0,0,0,0.170273089597731,1.245272968482206,1,0,0,0,1,1,0,0,0,0.1702730895977311,Permanencia
0,1,0,1,1,-1.0316000439573465,0,0,1,1,1,0,1,1,0,-0.194841853484804,-0.7999864172599948,1,0,1,0,0,0,0,0,1,-0.19484185348480387,Permanencia
0,1,1,1,0,1.3289944201504433,1,1,0,1,1,0,1,1,1,1.2755755991112243,1.9907881330607036,0,1,0,1,0,1,0,0,0,1.2755755991112243,Permanencia
0,1,0,1,1,-0.990900139403764,1,0,0,0,0,0,1,0,1,-0.34254744409546606,-0.7958400102148271,1,0,1,0,0,0,0,1,0,-0.3425474440954659,Permanencia
0,1,0,1,1,1.369694324704026,0,0,0,0,0,1,1,1,0,-0.47033767417435346,0.4787169936851441,1,0,0,0,1,1,0,0,0,-0.4703376741743533,Permanencia
1,1,0,0,0,-1.1129998530645118,1,0,0,0,0,0,0,0,0,-1.449509566986607,-0.9551899618176805,0,0,1,0,0,0,0,0,1,-1.4495095669866065,Abandono
1,1,0,0,0,0.677795947293122,1,1,0,1,1,0,1,1,1,1.293831346265351,1.216137842382916,0,1,1,0,0,1,0,0,0,1.2938313462653508,Abandono
0,1,0,1,0,1.2475946110432783,1,0,0,0,0,0,0,0,1,-1.4860210612948603,-0.4607309216814356,0,0,0,0,1,1,0,0,0,-1.4860210612948601,Permanencia
0,0,1,1,1,-0.8281005211894337,0,0,0,0,0,1,0,0,1,-1.1756733596747055,-0.8484199804046129,1,0,1,0,0,0,0,0,1,-1.1756733596747053,Permanencia
0,1,0,1,1,-0.21760195288569487,1,0,1,1,0,0,0,0,1,-0.3309301504519308,-0.3392059066874257,1,0,1,0,0,0,1,0,0,-0.33093015045193064,Permanencia
0,0,0,0,0,0.10799728354296582,1,0,1,1,1,0,0,0,0,-0.13841499864477597,-0.13087100802437343,1,0,1,0,0,0,0,1,0,-0.13841499864477594,Permanencia
0,0,0,1,1,0.8812954700610349,1,1,0,1,1,1,1,1,1,0.7129666640885904,0.990180713777901,1,0,1,0,0,0,0,1,0,0.7129666640885906,Permanencia
1,1,0,0,0,-1.275799471278842,1,1,0,0,0,0,1,1,1,1.0199951389534496,-0.96330633305503,0,1,1,0,0,0,0,1,0,1.0199951389534494,Abandono
0,1,0,0,0,-1.1129998530645118,1,0,0,0,1,1,1,0,1,-0.025561288964719445,-0.8650938300117765,1,0,1,0,0,0,1,0,0,-0.025561288964719233,Permanencia
0,1,0,0,0,-0.5432011893143556,1,0,0,1,0,1,0,1,1,0.02090788560942112,-0.46203218772220633,1,0,0,1,0,1,0,0,0,0.02090788560942135,Permanencia
0,1,0,1,1,0.7998956609538698,0,0,0,1,1,1,1,0,0,-0.4819549678178885,0.12117760746592528,1,0,0,0,1,0,0,0,1,-0.4819549678178883,Permanencia
0,0,0,1,1,1.6138937520255214,0,0,1,1,1,1,1,1,1,-0.030540129097663297,1.0608681317553605,1,0,0,0,1,1,0,0,0,-0.03054012909766323,Permanencia
0,1,0,0,0,-0.014102430117781927,1,0,0,0,0,0,0,0,1,-1.4827018345395648,-0.7343717313058786,0,0,0,0,1,1,0,0,0,-1.4827018345395642,Permanencia
1,0,0,1,0,-0.990900139403764,1,0,0,1,1,0,1,1,0,1.209191064005309,-0.6336008068943303,0,1,1,0,0,0,0,1,0,1.209191064005309,Abandono
0,1,0,0,0,0.35219671086446136,1,1,0,0,1,0,0,1,0,0.009290591965886096,0.11138502912521023,1,0,0,1,0,0,0,0,1,0.009290591965886094,Permanencia
0,1,0,0,0,-1.1129998530645118,1,0,0,0,0,0,0,0,1,-1.5092556485819308,-0.9674527401001974,0,0,1,0,0,0,0,0,1,-1.5092556485819306,Permanencia
0,0,0,0,1,-0.8688004257430162,0,0,1,0,0,1,0,0,1,-0.9516255536922408,-0.8278202773185139,1,0,0,1,0,0,0,0,1,-0.9516255536922404,Permanencia
1,1,0,0,0,-1.1129998530645118,1,0,0,0,0,1,1,1,1,1.0415701128628718,-0.8054120349893098,0,1,1,0,0,0,0,1,0,1.0415701128628718,Abandono
0,0,0,0,0,-0.6653009029751032,1,0,0,0,0,0,0,0,0,-1.5158941020925225,-0.8613223640292037,0,0,0,1,0,0,0,0,1,-1.515894102092522,Permanencia
0,1,1,0,0,1.573193847471939,1,1,0,1,0,1,1,1,0,1.3618754947489142,2.2512177840678307,0,1,0,1,0,1,0,0,0,1.3618754947489142,Permanencia
0,0,0,0,0,-0.8688004257430162,0,0,0,1,1,1,0,0,1,-0.8072391898368746,-0.818998134669221,1,0,0,1,0,0,1,0,0,-0.8072391898368741,Permanencia
1,0,0,1,1,1.166194801936113,1,1,0,1,0,0,1,1,1,1.1428065288993934,1.6456659126203648,0,1,1,0,0,0,0,1,0,1.1428065288993934,Abandono
0,0,0,1,0,1.573193847471939,1,0,1,1,1,1,1,1,1,0.6664974895144494,1.6615678247457153,1,0,0,1,0,1,0,0,0,0.6664974895144495,Permanencia
0,1,0,0,0,-0.9502002348501813,1,0,0,0,0,0,0,0,0,-1.489340288050156,-0.9265400535641016,0,0,1,0,0,0,0,0,1,-1.4893402880501558,Permanencia
0,0,0,0,0,-1.0722999485109292,1,0,1,0,0,0,0,0,1,-0.5068491684826067,-0.8666377049754028,1,0,1,0,0,0,0,1,0,-0.5068491684826065,Permanencia
1,0,0,0,0,-0.2583018574392774,1,0,0,0,0,0,1,1,1,0.7992665597262804,-0.002178002127812984,0,1,1,0,0,1,0,0,0,0.7992665597262805,Abandono
0,0,0,0,0,-1.0722999485109292,1,0,1,1,0,0,0,0,0,-0.31765324343074774,-0.8629765157759461,1,0,1,0,0,0,0,0,1,-0.31765324343074747,Permanencia
0,1,0,0,0,-0.8688004257430162,1,0,0,0,1,0,0,1,0,0.6664974895144494,-0.6133760448708263,0,1,1,0,0,0,0,1,0,0.6664974895144495,Permanencia
1,1,0,1,0,-1.275799471278842,1,0,0,0,0,0,1,0,1,0.525430352414379,-0.969878829328753,0,1,1,0,0,0,0,1,0,0.5254303524143792,Abandono
0,0,0,1,0,0.677795947293122,1,0,0,0,0,0,0,0,1,-1.4793826077842689,-0.5760583814643173,0,0,0,0,1,1,0,0,0,-1.4793826077842684,Permanencia
0,0,0,1,1,-1.1943996621716768,1,0,0,1,0,0,1,0,1,-0.19982069361774762,-0.9310393463152411,1,0,1,0,0,0,1,0,0,-0.19982069361774743,Permanencia
0,0,0,0,0,0.8405955655074524,1,0,1,1,1,1,0,1,0,1.1544238225429284,1.3872653544225753,0,1,0,0,1,0,0,0,1,1.1544238225429286,Permanencia
1,1,0,1,1,-0.3804015711000252,1,0,1,0,0,1,1,1,1,1.1660411161864634,0.02294304906604872,0,1,1,0,0,0,0,1,0,1.1660411161864634,Abandono
1,1,0,0,0,-1.2350995667252596,1,0,0,0,0,0,0,0,0,-0.6429374654497336,-0.9659309204931945,1,0,1,0,0,0,0,1,0,-0.6429374654497333,Abandono
1,1,0,0,0,-1.275799471278842,1,0,1,0,0,0,0,0,1,-0.5367222092802689,-0.9839942575676217,1,0,1,0,0,0,0,0,1,-0.5367222092802688,Abandono
0,1,0,0,1,-1.1943996621716768,1,1,0,0,0,0,0,0,1,-1.271930935578283,-0.951925769037442,0,0,0,0,1,0,0,0,1,-1.2719309355782826,Permanencia
1,0,1,1,0,1.4510941338111911,1,1,0,1,0,0,1,1,1,1.177658409829999,2.0169016753026106,0,1,1,0,0,0,0,1,0,1.1776584098299991,Abandono
1,1,0,0,0,-0.990900139403764,1,0,0,0,1,0,1,1,1,0.9951009382887313,-0.678858398685203,0,1,1,0,0,0,0,1,0,0.9951009382887313,Abandono
0,0,0,1,0,1.5324939429183564,1,1,0,0,1,0,1,1,1,1.0930181275699566,2.0746205435856098,0,1,0,1,0,0,0,1,0,1.0930181275699569,Permanencia
0,1,0,1,1,0.27079690175729615,1,1,0,0,1,0,1,1,0,1.1710199563194073,0.6864784530759923,0,1,0,1,0,0,0,1,0,1.1710199563194073,Permanencia
1,0,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,1,0.1785711564859704,-0.9744883988630088,0,1,1,0,0,0,0,1,0,0.1785711564859705,Abandono
0,0,0,1,1,0.7591957564002872,0,0,1,0,0,1,0,0,0,-1.0130312486652124,-0.21935709879678136,1,0,0,0,1,1,0,0,0,-1.013031248665212,Permanencia
1,0,0,0,0,-1.1943996621716768,1,0,0,1,0,1,1,1,1,1.1013161944581962,-0.8663289299826775,0,1,1,0,0,0,0,1,0,1.1013161944581962,Abandono
0,1,0,1,0,1.1254948973825305,1,1,0,1,1,0,1,1,0,1.2540006252018017,1.7107512700155234,0,1,0,1,0,1,0,0,0,1.2540006252018014,Permanencia
1,0,0,1,0,-1.1129998530645118,1,0,0,0,0,0,0,0,0,0.17359231635302705,-0.8597784890655774,0,1,1,0,0,0,0,1,0,0.17359231635302697,Abandono
1,1,1,0,0,-1.1943996621716768,1,1,0,1,0,0,0,0,1,0.5519841664567451,-0.9023232719917925,0,1,1,0,0,0,0,1,0,0.5519841664567451,Abandono
0,0,0,1,0,0.9219953746146176,1,1,1,1,0,1,0,0,1,0.04414247289649164,0.5217469944570702,1,0,0,1,0,0,1,0,0,0.04414247289649186,Permanencia
0,1,0,0,0,1.6138937520255214,0,0,1,0,1,1,1,1,1,-0.11684002473535325,0.9311605794541313,1,0,0,0,1,0,1,0,0,-0.11684002473535314,Permanencia
0,1,1,1,0,1.6138937520255214,1,0,1,1,1,1,1,0,0,0.3212979069636891,1.3592550515110702,1,0,0,0,1,1,0,0,0,0.321297906963689,Permanencia
1,0,0,0,0,0.35219671086446136,1,1,0,1,1,0,1,1,1,1.380131241903041,0.9546274789012504,0,1,1,0,0,0,0,1,0,1.3801312419030412,Abandono
0,1,0,0,0,1.1254948973825305,0,0,1,1,1,0,0,0,0,-0.8337930038792406,0.06405423381175364,1,0,0,0,1,1,0,0,0,-0.8337930038792404,Permanencia
1,0,0,0,0,-1.0722999485109292,1,0,0,0,0,0,1,1,0,0.8158626935027593,-0.750626529137201,0,1,1,0,0,0,0,1,0,0.8158626935027593,Abandono
0,0,0,1,0,0.5556962336323743,1,1,0,1,1,1,1,1,1,1.4664311375407313,1.1358563442743503,0,1,0,0,1,0,1,0,0,1.4664311375407315,Permanencia
0,0,0,0,0,-0.7060008075286859,1,0,0,0,0,0,0,0,0,-1.4876806746725084,-0.8640572282504846,0,0,1,0,0,0,0,0,1,-1.487680674672508,Permanencia
1,0,0,1,0,1.0440950882753652,1,1,0,0,1,1,1,1,1,1.2407237181806183,1.5906819085586466,0,1,1,0,0,0,1,0,0,1.2407237181806186,Abandono
0,1,0,1,1,-0.3804015711000252,1,0,0,0,0,0,0,0,0,-1.4976383549383956,-0.8172116507827392,0,0,0,0,1,0,1,0,0,-1.4976383549383954,Permanencia
1,0,1,1,1,-0.054802334671364514,1,0,0,0,1,1,1,1,1,1.1345084620111539,0.27878518589554335,0,1,1,0,0,0,0,1,0,1.1345084620111539,Abandono
0,1,0,1,0,-0.8688004257430162,1,0,0,0,0,0,0,0,1,-0.6246817182956069,-0.7751961964154817,1,0,1,0,0,1,0,0,0,-0.6246817182956066,Permanencia
0,0,1,0,0,0.9626952791682001,1,1,0,1,1,1,1,0,1,1.1677007295641118,1.5116796211342287,0,1,0,0,1,1,0,0,0,1.1677007295641115,Permanencia
0,0,0,0,1,-0.29900176199286005,1,0,0,0,0,0,0,0,0,-1.4827018345395648,-0.7973397744652069,0,0,1,0,0,0,1,0,0,-1.4827018345395642,Permanencia
0,0,0,0,0,1.4510941338111911,0,0,1,1,1,1,1,1,0,-0.012284381943536628,0.9970399296877264,1,0,0,0,1,0,1,0,0,-0.012284381943536272,Permanencia
0,0,0,0,0,0.3114968063108788,1,0,0,0,0,0,0,0,0,-1.4959787415607477,-0.6391808121200081,0,0,0,0,1,0,1,0,0,-1.4959787415607475,Permanencia
1,1,0,0,0,0.14869718809654842,1,1,0,0,0,0,0,1,1,0.6698167162697455,0.3475537878467815,0,1,1,0,0,0,0,1,0,0.6698167162697454,Abandono
1,1,0,0,0,-0.014102430117781927,1,1,1,1,0,1,1,1,1,1.4415369368760131,0.5088666661891026,0,1,1,0,0,0,1,0,0,1.4415369368760127,Abandono
0,1,0,1,1,1.573193847471939,1,1,1,1,1,1,1,1,0,0.7345416379980126,1.7575968474832686,1,0,0,0,1,1,0,0,0,0.734541637998013,Permanencia
0,1,0,1,0,-0.6246009984215207,1,1,0,1,1,0,1,1,1,1.2556602385794495,-0.23678083052913487,0,1,1,0,0,0,0,1,0,1.2556602385794495,Permanencia
0,1,0,1,0,-0.5839010938679381,1,0,0,0,1,1,0,0,0,0.44742852366492847,-0.35753390804133167,0,1,1,0,0,0,0,1,0,0.4474285236649287,Permanencia
0,0,0,0,0,0.189397092650131,1,1,1,1,1,0,0,0,0,0.8789280018533792,0.4865466452863916,0,1,1,0,0,1,0,0,0,0.8789280018533792,Permanencia
0,1,0,0,0,-1.2350995667252596,1,0,0,0,0,0,0,0,0,-1.5059364218266351,-0.984964693259044,0,0,1,0,0,0,0,0,1,-1.5059364218266347,Permanencia
0,0,0,1,1,-0.17690204833211226,1,0,0,0,0,0,0,0,1,0.1885288367518581,-0.12663637955271276,0,1,0,1,0,1,0,0,0,0.18852883675185805,Permanencia
0,1,0,0,0,-0.9502002348501813,0,0,1,1,1,0,0,0,0,-0.8354526172568887,-0.8408770484394674,1,0,0,1,0,0,0,0,1,-0.8354526172568885,Permanencia
0,0,0,0,0,-1.275799471278842,1,0,1,0,0,0,0,0,0,-0.4836145811955365,-0.9832884861556783,1,0,1,0,0,0,0,1,0,-0.48361458119553624,Permanencia
0,1,0,1,0,1.3289944201504433,1,0,0,0,0,0,0,0,1,-1.4710845408960296,-0.3814860253341619,0,0,0,0,1,0,1,0,0,-1.4710845408960291,Permanencia
0,0,0,0,0,-1.1943996621716768,1,0,0,0,0,0,0,0,0,-0.6678316661144519,-0.9512861636953683,1,0,1,0,0,0,0,1,0,-0.6678316661144515,Permanencia
1,0,0,0,0,-1.275799471278842,0,0,0,0,0,0,1,0,1,-0.9964351148887336,-0.9901035913522572,1,0,1,0,0,0,0,1,0,-0.9964351148887333,Abandono
0,1,0,1,0,0.14869718809654842,1,0,1,0,0,0,1,1,1,0.9585894439804775,0.4793786543838411,0,1,1,0,0,0,0,1,0,0.9585894439804773,Permanencia
1,1,0,0,0,-0.3804015711000252,1,1,0,0,0,1,1,0,1,0.8590126413216043,-0.1482506290434804,0,1,1,0,0,0,0,1,0,0.8590126413216045,Abandono
0,1,0,1,1,-0.4211014756536078,1,0,1,1,0,1,0,0,1,-0.22471489428246594,-0.4444099577802437,1,0,1,0,0,0,0,0,1,-0.22471489428246563,Permanencia
0,0,0,1,0,1.6138937520255214,1,1,1,1,1,1,1,1,0,1.5726463937101958,2.5084273530079657,0,1,0,0,1,0,1,0,0,1.5726463937101955,Permanencia
1,0,0,1,1,-0.6246009984215207,1,1,0,0,1,0,1,0,0,0.7810108125721538,-0.3611068758142953,0,1,1,0,0,0,0,1,0,0.781010812572154,Abandono
1,0,0,0,0,-1.1943996621716768,1,0,0,0,0,1,0,1,0,0.6996897570674071,-0.8853406473919037,0,1,1,0,0,0,0,1,0,0.6996897570674071,Abandono
1,1,0,1,0,1.0440950882753652,1,0,1,1,1,0,0,0,0,-0.1467130655330154,0.5666075898287248,1,0,0,1,0,0,1,0,0,-0.14671306553301536,Abandono
0,1,0,1,1,1.4103942292576086,1,0,1,1,1,0,1,1,0,0.5519841664567451,1.375950956474857,1,0,0,0,1,0,1,0,0,0.5519841664567451,Permanencia
0,1,1,0,0,0.06729737898938325,1,0,0,1,1,0,1,1,1,1.1660411161864634,0.4692773010504006,0,1,0,1,0,0,0,1,0,1.1660411161864634,Permanencia
0,1,0,0,0,-0.9095003302965988,1,0,0,0,0,0,0,0,0,-1.4843614479172125,-0.9177620216280553,0,0,1,0,0,0,1,0,0,-1.4843614479172123,Permanencia
0,0,0,0,0,1.4917940383647736,1,1,1,0,1,1,1,1,1,0.684753236668576,1.5959751941482223,1,0,0,0,1,0,1,0,0,0.684753236668576,Permanencia
0,1,0,0,0,0.3114968063108788,0,0,1,1,1,0,1,1,0,-0.08862659731533935,0.10245260969280115,1,0,0,1,0,0,1,0,0,-0.08862659731533908,Permanencia
0,1,0,0,0,-0.5025012847607729,1,0,1,0,1,0,0,1,0,-0.010624768565888364,-0.3884775733837266,1,0,1,0,0,0,1,0,0,-0.010624768565888126,Permanencia
0,0,0,1,1,0.5556962336323743,1,0,0,0,0,0,0,0,0,-1.5042768084489873,-0.5784844706928729,0,0,0,0,1,0,0,0,1,-1.504276808448987,Permanencia
1,0,0,1,0,-1.2350995667252596,1,0,1,0,0,0,0,0,1,0.3212979069636891,-0.9439196745832087,0,1,1,0,0,0,0,1,0,0.321297906963689,Abandono
1,0,1,1,0,-1.275799471278842,1,0,0,0,0,0,0,0,1,0.19018845012950591,-0.9743340113666461,0,1,1,0,0,0,0,0,1,0.19018845012950622,Abandono
0,0,0,1,0,1.6138937520255214,1,1,1,0,1,0,1,1,1,1.336981294084196,2.3425049051313893,0,1,0,0,1,0,1,0,0,1.3369812940841959,Permanencia
0,1,0,1,1,1.5324939429183564,1,1,0,0,0,0,0,0,0,-1.3134212700194803,-0.21576207566719444,0,0,0,0,1,0,1,0,0,-1.3134212700194798,Permanencia
0,0,0,0,0,-1.2350995667252596,1,0,0,0,0,0,0,0,0,-1.507596035204283,-0.98582485216735,0,0,1,0,0,0,0,0,1,-1.5075960352042825,Permanencia
0,1,0,0,1,-0.3804015711000252,1,0,0,1,0,1,0,0,1,-0.31267440329780416,-0.43894022933768206,1,0,1,0,0,1,0,0,0,-0.31267440329780394,Permanencia
0,1,0,1,0,0.14869718809654842,1,1,0,0,0,0,1,1,1,1.0183355255758018,0.5270843907598923,0,1,1,0,0,0,0,1,0,1.0183355255758018,Permanencia
1,1,1,1,0,1.084794992828948,1,1,0,0,0,0,1,1,1,0.9668875108687169,1.4536519778585044,0,1,1,0,0,1,0,0,0,0.9668875108687167,Abandono
0,1,0,0,0,1.4103942292576086,1,0,0,0,0,0,0,0,0,-1.4677653141407336,-0.3742077576484953,0,0,0,0,1,1,0,0,0,-1.4677653141407332,Permanencia
0,1,0,1,1,1.6138937520255214,1,1,1,0,1,0,1,1,1,1.3552370412383226,2.321530260982695,0,1,0,0,1,1,0,0,0,1.3552370412383223,Permanencia
1,0,0,0,0,0.189397092650131,1,1,0,1,1,0,1,1,1,1.234085264670027,0.5584691632347519,0,1,1,0,0,1,0,0,0,1.234085264670027,Abandono
0,0,0,1,1,1.6138937520255214,1,1,0,0,0,0,0,0,0,-1.3366558573065506,-0.2515138087534541,0,0,0,0,1,1,0,0,0,-1.3366558573065503,Permanencia
0,1,0,1,0,1.6138937520255214,1,0,0,0,0,0,0,0,0,-1.4943191281830999,-0.3781997771973003,0,0,0,0,1,0,1,0,0,-1.4943191281830994,Permanencia
1,1,0,0,0,-1.1943996621716768,1,1,0,0,0,0,0,0,1,0.3212979069636891,-0.9041538665915207,0,1,1,0,0,0,0,1,0,0.321297906963689,Abandono
1,0,1,1,0,0.8812954700610349,1,1,0,1,0,0,1,1,1,1.2208083576488438,1.3647027245970087,0,1,0,1,0,0,1,0,0,1.2208083576488438,Abandono
1,1,0,1,0,1.1254948973825305,1,1,0,1,1,0,1,0,1,1.0299528192193368,1.5278241421824343,0,1,1,0,0,0,0,1,0,1.029952819219337,Abandono
0,0,0,1,0,1.0440950882753652,1,1,1,1,1,0,1,1,1,1.5245176057584076,1.8735418572516007,0,1,0,1,0,0,1,0,0,1.5245176057584073,Permanencia
0,0,0,1,0,-0.054802334671364514,1,0,0,1,0,0,0,1,1,0.6349648353391395,0.17417662943155252,0,1,1,0,0,1,0,0,0,0.6349648353391396,Permanencia
0,0,0,0,0,-1.1943996621716768,1,1,0,0,0,0,1,0,1,-0.1483726789106632,-0.9302012427635582,1,0,1,0,0,0,0,1,0,-0.14837267891066305,Permanencia
0,1,0,0,0,0.9219953746146176,1,0,1,0,1,1,0,0,1,-0.18322455984126876,0.3954800777890653,1,0,0,0,1,0,0,1,0,-0.18322455984126862,Permanencia
1,0,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,0,-0.6744701196250436,-0.98582485216735,1,0,1,0,0,0,0,0,1,-0.6744701196250432,Abandono
0,1,0,1,0,0.677795947293122,1,0,0,1,0,0,1,0,1,0.6830936232909283,0.8904463911276445,0,1,1,0,0,0,1,0,0,0.6830936232909284,Permanencia
1,1,0,0,1,-0.990900139403764,0,0,0,0,0,0,0,0,0,-1.301803976375945,-0.9104837539423887,1,0,1,0,0,0,0,0,1,-1.3018039763759446,Abandono
0,0,1,0,0,0.27079690175729615,1,1,0,0,1,0,1,1,1,1.1627218894311677,0.7748983777785305,0,1,1,0,0,0,0,1,0,1.162721889431168,Permanencia
0,1,0,1,0,1.369694324704026,1,1,1,1,1,0,0,0,1,0.04580208627413943,0.9480108719142807,1,0,0,0,1,0,1,0,0,0.04580208627413957,Permanencia
0,0,0,1,1,-0.7060008075286859,1,0,0,0,0,0,0,0,0,-1.4661057007630858,-0.8748643529958684,0,0,0,1,0,0,0,0,1,-1.4661057007630853,Permanencia
0,0,0,1,0,0.7591957564002872,1,1,0,0,1,0,1,1,1,1.1328488486335058,1.1769895843766784,0,1,0,1,0,0,0,1,0,1.1328488486335058,Permanencia
0,1,1,0,0,-0.9502002348501813,1,0,0,0,0,1,0,0,0,-0.5151472353708462,-0.8078381242178654,1,0,1,0,0,0,0,0,1,-0.515147235370846,Permanencia
1,0,0,0,0,-1.275799471278842,1,0,0,0,0,0,0,0,0,-1.4544884071195505,-0.9961908697802692,0,0,1,0,0,0,0,0,1,-1.45448840711955,Abandono
0,1,0,0,0,-0.29900176199286005,1,0,0,0,0,0,0,0,1,-1.5009575816936913,-0.7776663963572836,0,0,0,1,0,1,0,0,0,-1.500957581693691,Permanencia
0,1,0,1,0,-0.4211014756536078,1,0,0,0,1,0,1,0,1,0.7395204781309566,-0.18907509415308338,0,1,1,0,0,1,0,0,0,0.7395204781309564,Permanencia
0,1,0,0,0,-0.7060008075286859,1,1,0,0,0,0,0,0,1,-0.5217856888814378,-0.6749104898496444,1,0,1,0,0,0,0,1,0,-0.5217856888814376,Permanencia
1,0,0,1,1,-0.17690204833211226,1,0,0,0,0,0,1,1,1,0.8424165075451253,0.14100537307021102,0,1,0,1,0,1,0,0,0,0.8424165075451252,Abandono
0,1,0,0,0,-1.1943996621716768,1,0,0,0,0,0,1,1,0,0.8623318680769003,-0.9005808988185572,0,1,1,0,0,0,0,0,1,0.8623318680769003,Permanencia
0,0,0,1,0,0.5963961381859568,1,1,0,0,1,0,1,1,1,1.187616090095886,1.0709253743755545,0,1,1,0,0,0,0,1,0,1.187616090095886,Permanencia
0,0,0,0,0,1.4103942292576086,1,1,1,0,1,1,1,1,1,0.6814340099132805,1.5151643674806992,1,0,0,0,1,0,0,0,1,0.6814340099132806,Permanencia
0,0,1,0,0,-0.5839010938679381,1,0,0,1,0,0,0,0,1,0.3312555872295763,-0.4343527151600498,0,1,1,0,0,0,0,1,0,0.33125558722957654,Permanencia
0,1,0,1,0,1.2068947064896955,1,0,0,1,1,1,0,0,1,-0.15169190566595903,0.6501532807175285,1,0,0,0,1,0,1,0,0,-0.15169190566595891,Permanencia
